"","HUC_12","AWDBYHUC","AWD_MGAL"
"72821",170402140102,153738,0.153738
"72822",170402140103,22464,0.022464
"72823",170402140104,0,0
"72824",170402140105,2808,0.002808
"72825",170402140106,0,0
"72826",170402140107,2106,0.002106
"72827",170402140108,902070,0.90207
"72828",170402140201,0,0
"72829",170402140202,0,0
"72830",170402140203,0,0
"72831",170402140204,0,0
"72832",170402140205,0,0
"72833",170402140206,3510,0.00351
"72834",170402140207,36504,0.036504
"72835",170402140301,223236,0.223236
"72836",170402140302,5648994,5.648994
"72837",170402140401,0,0
"72838",170402140402,1175148,1.175148
"72839",170402140403,0,0
"72840",170402140404,2219022,2.219022
"72841",170402140405,9621228,9.621228
"72842",170402140501,8455536,8.455536
"72843",170402140502,4711352,4.711352
"72844",170402140503,63965472,63.965472
"72845",170402140601,0,0
"72846",170402140602,0,0
"72847",170402140603,0,0
"72848",170402140604,0,0
"72849",170402140605,31683190,31.68319
"72850",170402140606,4954688,4.954688
"72851",170402140607,2579192,2.579192
"72852",170402140608,86528680,86.52868
"72853",170402140609,85811272,85.811272
"72854",170402140701,56044504,56.044504
"72855",170402140702,3343056,3.343056
"72856",170402140703,128927648,128.927648
"72857",170402140704,97030864,97.030864
"72858",170402150101,0,0
"72859",170402150102,0,0
"72860",170402150103,0,0
"72861",170402150104,9126,0.009126
"72862",170402150105,308880,0.30888
"72863",170402150201,49140,0.04914
"72864",170402150202,1404,0.001404
"72865",170402150203,28080,0.02808
"72866",170402150204,7020,0.00702
"72867",170402150205,927342,0.927342
"72868",170402150206,13129162,13.129162
"72869",170402150301,0,0
"72870",170402150302,1055106,1.055106
"72871",170402150303,10770786,10.770786
"72872",170402150304,10565802,10.565802
"72873",170402150401,0,0
"72874",170402150402,0,0
"72875",170402150403,0,0
"72876",170402150404,18659816,18.659816
"72877",170402150405,0,0
"72878",170402150406,20448062,20.448062
"72879",170402150407,33262568,33.262568
"72880",170402150408,87116784,87.116784
"72881",170402150501,0,0
"72882",170402150502,0,0
"72883",170402150503,47236600,47.2366
"72884",170402150504,304288,0.304288
"72885",170402150505,103017936,103.017936
"72886",170402150601,0,0
"72887",170402150602,0,0
"72888",170402150603,16001848,16.001848
"72889",170402150604,2787936,2.787936
"72890",170402150605,0,0
"72891",170402150606,33671112,33.671112
"72892",170402160101,0,0
"72893",170402160102,0,0
"72894",170402160103,0,0
"72895",170402160104,635,0.000635
"72896",170402160105,0,0
"72897",170402160106,8255,0.008255
"72898",170402160107,40005,0.040005
"72899",170402160108,0,0
"72900",170402160109,0,0
"72901",170402160110,0,0
"72902",170402160201,0,0
"72903",170402160202,0,0
"72904",170402160203,0,0
"72905",170402160204,0,0
"72906",170402160301,0,0
"72907",170402160302,0,0
"72908",170402160303,0,0
"72909",170402160304,0,0
"72910",170402160305,0,0
"72911",170402170101,21726,0.021726
"72912",170402170102,0,0
"72913",170402170103,0,0
"72914",170402170201,0,0
"72915",170402170202,0,0
"72916",170402170203,0,0
"72917",170402170301,0,0
"72918",170402170302,24128,0.024128
"72919",170402170401,0,0
"72920",170402170402,0,0
"72921",170402170403,0,0
"72922",170402170501,336284,0.336284
"72923",170402170502,0,0
"72924",170402170503,0,0
"72925",170402170504,3214302,3.214302
"72926",170402170601,0,0
"72927",170402170602,118378,0.118378
"72928",170402170603,3659162,3.659162
"72929",170402170604,1646736,1.646736
"72930",170402170701,0,0
"72931",170402170702,0,0
"72932",170402170703,58200506,58.200506
"72933",170402170704,6495710,6.49571
"72934",170402170705,7745088,7.745088
"72935",170402180101,0,0
"72936",170402180102,0,0
"72937",170402180201,0,0
"72938",170402180202,0,0
"72939",170402180203,0,0
"72940",170402180204,0,0
"72941",170402180205,0,0
"72942",170402180206,0,0
"72943",170402180301,0,0
"72944",170402180302,0,0
"72945",170402180303,0,0
"72946",170402180304,0,0
"72947",170402180401,0,0
"72948",170402180402,0,0
"72949",170402180403,9798,0.009798
"72950",170402180501,0,0
"72951",170402180502,140154,0.140154
"72952",170402180503,831552,0.831552
"72953",170402180504,1880790,1.88079
"72954",170402180505,12780,0.01278
"72955",170402180506,1554900,1.5549
"72956",170402180507,12780,0.01278
"72957",170402180601,0,0
"72958",170402180602,0,0
"72959",170402180603,0,0
"72960",170402180604,9048,0.009048
"72961",170402180605,38454,0.038454
"72962",170402180606,120132,0.120132
"72963",170402180607,135964,0.135964
"72964",170402180608,6979328,6.979328
"72965",170402180701,452412,0.452412
"72966",170402180702,11928,0.011928
"72967",170402180703,1035274,1.035274
"72968",170402180704,5511162,5.511162
"72969",170402180705,0,0
"72970",170402180706,14645294,14.645294
"72971",170402180801,3659916,3.659916
"72972",170402180802,1032980,1.03298
"72973",170402180803,61977292,61.977292
"72974",170402180804,99528,0.099528
"72975",170402180805,0,0
"72976",170402180900,1002066,1.002066
"72977",170402181000,0,0
"72978",170402190101,0,0
"72979",170402190102,0,0
"72980",170402190103,0,0
"72981",170402190104,0,0
"72982",170402190105,0,0
"72983",170402190106,0,0
"72984",170402190107,0,0
"72985",170402190201,0,0
"72986",170402190202,0,0
"72987",170402190203,0,0
"72988",170402190204,0,0
"72989",170402190301,0,0
"72990",170402190302,0,0
"72991",170402190303,0,0
"72992",170402190304,0,0
"72993",170402190305,3078,0.003078
"72994",170402190401,0,0
"72995",170402190402,0,0
"72996",170402190403,0,0
"72997",170402190501,0,0
"72998",170402190502,492480,0.49248
"72999",170402190503,430920,0.43092
"73000",170402190504,295488,0.295488
"73001",170402190505,209304,0.209304
"73002",170402190601,110808,0.110808
"73003",170402190602,732564,0.732564
"73004",170402190603,186219,0.186219
"73005",170402190604,17621550,17.62155
"73006",170402190605,1662519,1.662519
"73007",170402190701,0,0
"73008",170402190702,750537,0.750537
"73009",170402190703,9467448,9.467448
"73010",170402190704,942622,0.942622
"73011",170402190705,11634729,11.634729
"73012",170402190706,16306051,16.306051
"73013",170402190801,0,0
"73014",170402190802,2394697,2.394697
"73015",170402190803,10991265,10.991265
"73016",170402190901,722855,0.722855
"73017",170402190902,5489350,5.48935
"73018",170402190903,19937754,19.937754
"73019",170402190904,40433139,40.433139
"73020",170402190905,28280479,28.280479
"73021",170402190906,78525967,78.525967
"73022",170402200101,0,0
"73023",170402200102,0,0
"73024",170402200103,1217536,1.217536
"73025",170402200104,7648956,7.648956
"73026",170402200201,139650,0.13965
"73027",170402200202,5119170,5.11917
"73028",170402200203,2235996,2.235996
"73029",170402200204,3133746,3.133746
"73030",170402200205,3006066,3.006066
"73031",170402200206,4790394,4.790394
"73032",170402200207,7793268,7.793268
"73033",170402200301,1872108,1.872108
"73034",170402200302,798,0.000798
"73035",170402200303,0,0
"73036",170402200304,0,0
"73037",170402200305,5908392,5.908392
"73038",170402200306,346332,0.346332
"73039",170402200307,15869028,15.869028
"73040",170402200401,0,0
"73041",170402200402,0,0
"73042",170402200403,0,0
"73043",170402200501,7085442,7.085442
"73044",170402200502,0,0
"73045",170402200503,0,0
"73046",170402200504,160056,0.160056
"73047",170402210101,0,0
"73048",170402210102,0,0
"73049",170402210103,0,0
"73050",170402210201,0,0
"73051",170402210202,974187,0.974187
"73052",170402210301,0,0
"73053",170402210302,123120,0.12312
"73054",170402210303,115425,0.115425
"73055",170402210401,161595,0.161595
"73056",170402210402,578664,0.578664
"73057",170402210403,10292832,10.292832
"73058",170402210501,29733480,29.73348
"73059",170402210502,32662197,32.662197
"73060",170402210503,15523893,15.523893
"73061",170402210601,0,0
"73062",170402210602,27702,0.027702
"73063",170402210603,17189091,17.189091
"73064",170402210604,19452960,19.45296
"73065",170402210701,0,0
"73066",170402210702,2166611,2.166611
"73067",170402210801,0,0
"73068",170402210802,35108453,35.108453
"73069",170402210803,2811,0.002811
"73070",170402210804,3004959,3.004959
"73071",170402210901,19649827,19.649827
"73072",170402210902,50616279,50.616279
"73073",170402210903,4877085,4.877085
"73074",170402210904,37519458,37.519458
"73075",170501010101,0,0
"73076",170501010102,0,0
"73077",170501010103,0,0
"73078",170501010104,0,0
"73079",170501010201,0,0
"73080",170501010202,0,0
"73081",170501010203,0,0
"73082",170501010204,0,0
"73083",170501010205,0,0
"73084",170501010301,0,0
"73085",170501010302,0,0
"73086",170501010303,2513920,2.51392
"73087",170501010304,2048,0.002048
"73088",170501010305,850944,0.850944
"73089",170501010306,19562496,19.562496
"73090",170501010401,0,0
"73091",170501010402,5188196,5.188196
"73092",170501010403,13949916,13.949916
"73093",170501010404,0,0
"73094",170501010405,29393920,29.39392
"73095",170501010501,0,0
"73096",170501010502,777216,0.777216
"73097",170501010503,0,0
"73098",170501010504,282624,0.282624
"73099",170501010505,812700,0.8127
"73100",170501010601,0,0
"73101",170501010602,5504000,5.504
"73102",170501010603,1015808,1.015808
"73103",170501010604,1337344,1.337344
"73104",170501010605,3090432,3.090432
"73105",170501010606,19560474,19.560474
"73106",170501010701,0,0
"73107",170501010702,0,0
"73108",170501010703,0,0
"73109",170501010704,2967300,2.9673
"73110",170501010801,0,0
"73111",170501010802,702464,0.702464
"73112",170501010803,2030592,2.030592
"73113",170501010804,0,0
"73114",170501010805,5707776,5.707776
"73115",170501010806,13736490,13.73649
"73116",170501010807,6569830,6.56983
"73117",170501010808,16227064,16.227064
"73118",170501010901,0,0
"73119",170501010902,0,0
"73120",170501010903,0,0
"73121",170501010904,0,0
"73122",170501010905,848964,0.848964
"73123",170501010906,12469500,12.4695
"73124",170501011001,0,0
"73125",170501011002,0,0
"73126",170501011003,0,0
"73127",170501011004,118784,0.118784
"73128",170501011005,0,0
"73129",170501011006,2070528,2.070528
"73130",170501011007,750592,0.750592
"73131",170501011101,0,0
"73132",170501011102,7928832,7.928832
"73133",170501011103,9884672,9.884672
"73134",170501011104,8821760,8.82176
"73135",170501011105,2134016,2.134016
"73136",170501011106,5250600,5.2506
"73137",170501011107,2668434,2.668434
"73138",170501011108,17779650,17.77965
"73139",170501020101,0,0
"73140",170501020102,0,0
"73141",170501020103,0,0
"73142",170501020104,0,0
"73143",170501020105,0,0
"73144",170501020106,0,0
"73145",170501020107,0,0
"73146",170501020108,38908,0.038908
"73147",170501020201,0,0
"73148",170501020202,0,0
"73149",170501020203,0,0
"73150",170501020204,0,0
"73151",170501020205,0,0
"73152",170501020206,0,0
"73153",170501020207,0,0
"73154",170501020208,0,0
"73155",170501020301,0,0
"73156",170501020302,0,0
"73157",170501020303,0,0
"73158",170501020304,0,0
"73159",170501020305,0,0
"73160",170501020306,0,0
"73161",170501020401,0,0
"73162",170501020402,0,0
"73163",170501020403,0,0
"73164",170501020404,0,0
"73165",170501020405,0,0
"73166",170501020406,0,0
"73167",170501020407,0,0
"73168",170501020408,0,0
"73169",170501020501,0,0
"73170",170501020502,0,0
"73171",170501020503,0,0
"73172",170501020504,0,0
"73173",170501020505,0,0
"73174",170501020506,0,0
"73175",170501020601,0,0
"73176",170501020602,0,0
"73177",170501020603,0,0
"73178",170501020604,0,0
"73179",170501020605,0,0
"73180",170501020606,0,0
"73181",170501020607,0,0
"73182",170501020701,0,0
"73183",170501020702,0,0
"73184",170501020703,0,0
"73185",170501020704,0,0
"73186",170501020801,0,0
"73187",170501020802,0,0
"73188",170501020803,0,0
"73189",170501020804,0,0
"73190",170501020805,0,0
"73191",170501020806,0,0
"73192",170501020901,0,0
"73193",170501020902,4200,0.0042
"73194",170501020903,0,0
"73195",170501020904,0,0
"73196",170501021001,0,0
"73197",170501021002,2633400,2.6334
"73198",170501021003,645750,0.64575
"73199",170501021004,0,0
"73200",170501021101,0,0
"73201",170501021102,0,0
"73202",170501021103,0,0
"73203",170501021104,0,0
"73204",170501021105,0,0
"73205",170501021106,0,0
"73206",170501021107,0,0
"73207",170501021201,0,0
"73208",170501021202,0,0
"73209",170501021203,0,0
"73210",170501021204,0,0
"73211",170501021205,0,0
"73212",170501021206,0,0
"73213",170501021207,0,0
"73214",170501021208,0,0
"73215",170501021301,0,0
"73216",170501021302,0,0
"73217",170501021303,0,0
"73218",170501021304,0,0
"73219",170501021305,0,0
"73220",170501021306,0,0
"73221",170501021401,0,0
"73222",170501021402,0,0
"73223",170501021403,0,0
"73224",170501021404,0,0
"73225",170501021405,0,0
"73226",170501021406,0,0
"73227",170501021407,0,0
"73228",170501021501,0,0
"73229",170501021502,0,0
"73230",170501021503,0,0
"73231",170501021601,0,0
"73232",170501021602,0,0
"73233",170501021603,128100,0.1281
"73234",170501021604,11137350,11.13735
"73235",170501021605,4676700,4.6767
"73236",170501021606,37932300,37.9323
"73237",170501021701,0,0
"73238",170501021702,0,0
"73239",170501021703,7558950,7.55895
"73240",170501021704,20904450,20.90445
"73241",170501030101,0,0
"73242",170501030102,0,0
"73243",170501030103,0,0
"73244",170501030104,14225400,14.2254
"73245",170501030105,23052750,23.05275
"73246",170501030201,46350994,46.350994
"73247",170501030202,6349824,6.349824
"73248",170501030203,0,0
"73249",170501030204,2671200,2.6712
"73250",170501030205,0,0
"73251",170501030206,165888,0.165888
"73252",170501030207,0,0
"73253",170501030208,1370250,1.37025
"73254",170501030209,23398958,23.398958
"73255",170501030301,0,0
"73256",170501030302,0,0
"73257",170501030303,0,0
"73258",170501030304,0,0
"73259",170501030305,15750,0.01575
"73260",170501030306,160650,0.16065
"73261",170501030307,1013250,1.01325
"73262",170501030308,1846950,1.84695
"73263",170501030309,3061800,3.0618
"73264",170501030401,5039948,5.039948
"73265",170501030402,0,0
"73266",170501030403,0,0
"73267",170501030404,4200,0.0042
"73268",170501030405,4776334,4.776334
"73269",170501030406,270900,0.2709
"73270",170501030407,0,0
"73271",170501030408,835800,0.8358
"73272",170501030409,6113100,6.1131
"73273",170501030501,1741806,1.741806
"73274",170501030502,19178232,19.178232
"73275",170501030503,30191916,30.191916
"73276",170501030504,0,0
"73277",170501030505,3440850,3.44085
"73278",170501030506,0,0
"73279",170501030507,83477316,83.477316
"73280",170501030601,0,0
"73281",170501030602,526050,0.52605
"73282",170501030603,0,0
"73283",170501030604,844200,0.8442
"73284",170501030701,99750,0.09975
"73285",170501030702,0,0
"73286",170501030703,2155650,2.15565
"73287",170501030704,33730680,33.73068
"73288",170501030801,0,0
"73289",170501030802,0,0
"73290",170501030803,0,0
"73291",170501030804,515830,0.51583
"73292",170501030805,435890,0.43589
"73293",170501030901,221130,0.22113
"73294",170501030902,395850,0.39585
"73295",170501030903,173810,0.17381
"73296",170501030904,0,0
"73297",170501030905,0,0
"73298",170501030906,9902550,9.90255
"73299",170501030907,31355030,31.35503
"73300",170501031001,0,0
"73301",170501031002,10956750,10.95675
"73302",170501031003,42466200,42.4662
"73303",170501031004,82388250,82.38825
"73304",170501031005,19568400,19.5684
"73305",170501031101,4041310,4.04131
"73306",170501031102,67898170,67.89817
"73307",170501031103,53045120,53.04512
"73308",170501040101,0,0
"73309",170501040102,5480,0.00548
"73310",170501040103,0,0
"73311",170501040104,0,0
"73312",170501040105,0,0
"73313",170501040106,0,0
"73314",170501040201,0,0
"73315",170501040202,0,0
"73316",170501040203,0,0
"73317",170501040301,0,0
"73318",170501040302,0,0
"73319",170501040303,0,0
"73320",170501040304,0,0
"73321",170501040401,0,0
"73322",170501040402,0,0
"73323",170501040403,0,0
"73324",170501040501,0,0
"73325",170501040502,0,0
"73326",170501040503,0,0
"73327",170501040504,369600,0.3696
"73328",170501040505,328650,0.32865
"73329",170501040601,47250,0.04725
"73330",170501040602,79800,0.0798
"73331",170501040603,164850,0.16485
"73332",170501040604,713254,0.713254
"73333",170501040701,8051576,8.051576
"73334",170501040702,0,0
"73335",170501040703,0,0
"73336",170501040704,0,0
"73337",170501040705,3150,0.00315
"73338",170501040801,0,0
"73339",170501040802,0,0
"73340",170501040901,0,0
"73341",170501040902,0,0
"73342",170501040903,0,0
"73343",170501040904,0,0
"73344",170501040905,0,0
"73345",170501041001,0,0
"73346",170501041002,0,0
"73347",170501041003,0,0
"73348",170501041004,0,0
"73349",170501041101,0,0
"73350",170501041102,0,0
"73351",170501041103,0,0
"73352",170501041201,0,0
"73353",170501041202,0,0
"73354",170501041203,0,0
"73355",170501041204,0,0
"73356",170501041205,0,0
"73357",170501041301,0,0
"73358",170501041302,0,0
"73359",170501041303,0,0
"73360",170501041304,0,0
"73361",170501041305,0,0
"73362",170501041401,0,0
"73363",170501041402,0,0
"73364",170501041403,0,0
"73365",170501041501,0,0
"73366",170501041502,0,0
"73367",170501041601,0,0
"73368",170501041602,0,0
"73369",170501041603,0,0
"73370",170501041604,0,0
"73371",170501041605,0,0
"73372",170501041701,0,0
"73373",170501041702,0,0
"73374",170501041703,0,0
"73375",170501041704,0,0
"73376",170501041705,0,0
"73377",170501050101,0,0
"73378",170501050102,0,0
"73379",170501050103,0,0
"73380",170501050104,0,0
"73381",170501050105,0,0
"73382",170501050106,0,0
"73383",170501050107,0,0
"73384",170501050201,0,0
"73385",170501050202,1096,0.001096
"73386",170501050203,0,0
"73387",170501050204,0,0
"73388",170501050301,0,0
"73389",170501050302,0,0
"73390",170501050303,0,0
"73391",170501050401,0,0
"73392",170501050402,0,0
"73393",170501050403,0,0
"73394",170501050404,0,0
"73395",170501050405,0,0
"73396",170501050406,0,0
"73397",170501050501,0,0
"73398",170501050502,0,0
"73399",170501050503,0,0
"73400",170501050504,0,0
"73401",170501050505,0,0
"73402",170501050506,0,0
"73403",170501050507,0,0
"73404",170501050508,0,0
"73405",170501050509,0,0
"73406",170501050601,0,0
"73407",170501050602,0,0
"73408",170501050603,0,0
"73409",170501050604,0,0
"73410",170501050605,1096,0.001096
"73411",170501050701,0,0
"73412",170501050702,0,0
"73413",170501050703,0,0
"73414",170501050704,0,0
"73415",170501050705,0,0
"73416",170501050706,0,0
"73417",170501050707,0,0
"73418",170501050801,0,0
"73419",170501050802,0,0
"73420",170501050803,0,0
"73421",170501050804,0,0
"73422",170501050805,0,0
"73423",170501050901,0,0
"73424",170501050902,0,0
"73425",170501050903,0,0
"73426",170501050904,0,0
"73427",170501050905,0,0
"73428",170501050906,0,0
"73429",170501050907,0,0
"73430",170501050908,0,0
"73431",170501060101,0,0
"73432",170501060102,0,0
"73433",170501060201,0,0
"73434",170501060202,0,0
"73435",170501060203,0,0
"73436",170501060204,0,0
"73437",170501060205,0,0
"73438",170501060206,0,0
"73439",170501060207,0,0
"73440",170501060208,0,0
"73441",170501060301,0,0
"73442",170501060302,0,0
"73443",170501060401,0,0
"73444",170501060402,0,0
"73445",170501060403,0,0
"73446",170501060404,0,0
"73447",170501060405,0,0
"73448",170501060501,0,0
"73449",170501060502,0,0
"73450",170501060503,0,0
"73451",170501060504,0,0
"73452",170501060601,0,0
"73453",170501060602,0,0
"73454",170501060603,0,0
"73455",170501060604,0,0
"73456",170501060605,0,0
"73457",170501070101,0,0
"73458",170501070102,0,0
"73459",170501070103,0,0
"73460",170501070104,0,0
"73461",170501070105,0,0
"73462",170501070106,0,0
"73463",170501070107,0,0
"73464",170501070108,0,0
"73465",170501070201,0,0
"73466",170501070202,0,0
"73467",170501070203,0,0
"73468",170501070204,0,0
"73469",170501070205,0,0
"73470",170501070206,0,0
"73471",170501070207,0,0
"73472",170501070208,0,0
"73473",170501070301,0,0
"73474",170501070302,0,0
"73475",170501070303,0,0
"73476",170501070401,0,0
"73477",170501070402,5250,0.00525
"73478",170501070403,0,0
"73479",170501070404,9450,0.00945
"73480",170501070405,910,0.00091
"73481",170501070406,0,0
"73482",170501070501,0,0
"73483",170501070502,0,0
"73484",170501070503,0,0
"73485",170501070504,0,0
"73486",170501070601,6370,0.00637
"73487",170501070602,3640,0.00364
"73488",170501070603,0,0
"73489",170501070604,0,0
"73490",170501070605,0,0
"73491",170501070701,0,0
"73492",170501070702,0,0
"73493",170501070703,0,0
"73494",170501070704,468650,0.46865
"73495",170501070705,2513420,2.51342
"73496",170501080101,0,0
"73497",170501080102,0,0
"73498",170501080103,0,0
"73499",170501080104,0,0
"73500",170501080105,0,0
"73501",170501080201,55650,0.05565
"73502",170501080202,0,0
"73503",170501080203,0,0
"73504",170501080204,0,0
"73505",170501080205,6300,0.0063
"73506",170501080301,0,0
"73507",170501080302,0,0
"73508",170501080303,0,0
"73509",170501080401,0,0
"73510",170501080402,14700,0.0147
"73511",170501080403,91350,0.09135
"73512",170501080404,0,0
"73513",170501080405,1163400,1.1634
"73514",170501080501,44590,0.04459
"73515",170501080502,71890,0.07189
"73516",170501080503,38220,0.03822
"73517",170501080504,612430,0.61243
"73518",170501080505,1859130,1.85913
"73519",170501080601,17850,0.01785
"73520",170501080602,23240,0.02324
"73521",170501080603,0,0
"73522",170501080604,0,0
"73523",170501080605,0,0
"73524",170501080701,20930,0.02093
"73525",170501080702,0,0
"73526",170501080703,343070,0.34307
"73527",170501080801,0,0
"73528",170501080802,326690,0.32669
"73529",170501080803,3168620,3.16862
"73530",170501080804,4418960,4.41896
"73531",170501080805,111020,0.11102
"73532",170501090101,0,0
"73533",170501090102,0,0
"73534",170501090103,0,0
"73535",170501090104,0,0
"73536",170501090105,0,0
"73537",170501090106,10010,0.01001
"73538",170501090201,0,0
"73539",170501090202,0,0
"73540",170501090203,0,0
"73541",170501090204,0,0
"73542",170501090301,0,0
"73543",170501090302,0,0
"73544",170501090303,0,0
"73545",170501090304,0,0
"73546",170501090305,0,0
"73547",170501090306,0,0
"73548",170501090307,0,0
"73549",170501090401,0,0
"73550",170501090402,0,0
"73551",170501090403,0,0
"73552",170501090404,0,0
"73553",170501090405,0,0
"73554",170501090406,0,0
"73555",170501090407,98280,0.09828
"73556",170501090501,0,0
"73557",170501090502,0,0
"73558",170501090503,0,0
"73559",170501090504,0,0
"73560",170501090505,2730,0.00273
"73561",170501090506,1152970,1.15297
"73562",170501090507,34580,0.03458
"73563",170501100101,0,0
"73564",170501100102,0,0
"73565",170501100103,0,0
"73566",170501100104,0,0
"73567",170501100105,0,0
"73568",170501100106,0,0
"73569",170501100107,0,0
"73570",170501100108,0,0
"73571",170501100201,0,0
"73572",170501100202,0,0
"73573",170501100203,0,0
"73574",170501100204,0,0
"73575",170501100205,0,0
"73576",170501100206,0,0
"73577",170501100207,0,0
"73578",170501100301,0,0
"73579",170501100302,0,0
"73580",170501100303,0,0
"73581",170501100304,0,0
"73582",170501100305,0,0
"73583",170501100306,1081990,1.08199
"73584",170501100307,0,0
"73585",170501100308,0,0
"73586",170501100309,0,0
"73587",170501100310,0,0
"73588",170501100311,0,0
"73589",170501100312,0,0
"73590",170501100401,0,0
"73591",170501100402,0,0
"73592",170501100403,0,0
"73593",170501100404,0,0
"73594",170501100405,0,0
"73595",170501100406,0,0
"73596",170501100407,0,0
"73597",170501100501,0,0
"73598",170501100502,0,0
"73599",170501100503,0,0
"73600",170501100504,0,0
"73601",170501100505,0,0
"73602",170501100506,0,0
"73603",170501100507,0,0
"73604",170501100601,0,0
"73605",170501100602,300300,0.3003
"73606",170501100603,0,0
"73607",170501100604,0,0
"73608",170501100605,0,0
"73609",170501100606,0,0
"73610",170501100607,0,0
"73611",170501100608,0,0
"73612",170501100701,0,0
"73613",170501100702,0,0
"73614",170501100703,0,0
"73615",170501100704,15280720,15.28072
"73616",170501100705,58777810,58.77781
"73617",170501100706,13952120,13.95212
"73618",170501110101,0,0
"73619",170501110102,0,0
"73620",170501110103,0,0
"73621",170501110104,0,0
"73622",170501110105,0,0
"73623",170501110201,0,0
"73624",170501110202,0,0
"73625",170501110203,0,0
"73626",170501110204,0,0
"73627",170501110205,0,0
"73628",170501110301,0,0
"73629",170501110302,0,0
"73630",170501110303,0,0
"73631",170501110401,0,0
"73632",170501110402,0,0
"73633",170501110403,0,0
"73634",170501110404,0,0
"73635",170501110501,0,0
"73636",170501110502,0,0
"73637",170501110503,0,0
"73638",170501110504,0,0
"73639",170501110601,0,0
"73640",170501110602,0,0
"73641",170501110603,0,0
"73642",170501110701,0,0
"73643",170501110702,0,0
"73644",170501110703,0,0
"73645",170501110704,0,0
"73646",170501110705,0,0
"73647",170501110706,0,0
"73648",170501120101,0,0
"73649",170501120102,0,0
"73650",170501120103,0,0
"73651",170501120104,0,0
"73652",170501120105,0,0
"73653",170501120201,0,0
"73654",170501120202,0,0
"73655",170501120203,0,0
"73656",170501120301,0,0
"73657",170501120302,0,0
"73658",170501120303,0,0
"73659",170501120304,0,0
"73660",170501120305,0,0
"73661",170501120401,0,0
"73662",170501120402,0,0
"73663",170501120403,0,0
"73664",170501120404,0,0
"73665",170501120405,0,0
"73666",170501120501,0,0
"73667",170501120502,0,0
"73668",170501120503,0,0
"73669",170501120601,0,0
"73670",170501120602,0,0
"73671",170501120603,6148,0.006148
"73672",170501130101,0,0
"73673",170501130102,0,0
"73674",170501130103,0,0
"73675",170501130104,0,0
"73676",170501130201,0,0
"73677",170501130202,0,0
"73678",170501130203,0,0
"73679",170501130204,0,0
"73680",170501130301,0,0
"73681",170501130302,0,0
"73682",170501130303,0,0
"73683",170501130304,0,0
"73684",170501130401,0,0
"73685",170501130402,0,0
"73686",170501130403,0,0
"73687",170501130404,0,0
"73688",170501130405,0,0
"73689",170501130406,0,0
"73690",170501130407,0,0
"73691",170501130501,0,0
"73692",170501130502,0,0
"73693",170501130503,0,0
"73694",170501130504,0,0
"73695",170501130505,0,0
"73696",170501130506,0,0
"73697",170501130507,0,0
"73698",170501130508,0,0
"73699",170501130601,0,0
"73700",170501130602,0,0
"73701",170501130603,0,0
"73702",170501130604,0,0
"73703",170501130605,0,0
"73704",170501130606,0,0
"73705",170501130701,0,0
"73706",170501130702,0,0
"73707",170501130703,0,0
"73708",170501130801,0,0
"73709",170501130802,0,0
"73710",170501130803,182272,0.182272
"73711",170501130804,783360,0.78336
"73712",170501130805,1410048,1.410048
"73713",170501130901,0,0
"73714",170501130902,110592,0.110592
"73715",170501130903,6144,0.006144
"73716",170501131001,0,0
"73717",170501131002,0,0
"73718",170501131003,0,0
"73719",170501131101,585728,0.585728
"73720",170501131102,0,0
"73721",170501131103,150528,0.150528
"73722",170501131104,0,0
"73723",170501131105,0,0
"73724",170501131106,10240,0.01024
"73725",170501140101,0,0
"73726",170501140102,374580,0.37458
"73727",170501140103,6441396,6.441396
"73728",170501140201,0,0
"73729",170501140202,741660,0.74166
"73730",170501140203,5706048,5.706048
"73731",170501140204,50226876,50.226876
"73732",170501140205,61252434,61.252434
"73733",170501140301,59580,0.05958
"73734",170501140302,39720,0.03972
"73735",170501140303,12024414,12.024414
"73736",170501140401,145176,0.145176
"73737",170501140402,0,0
"73738",170501140403,432372,0.432372
"73739",170501140404,55946058,55.946058
"73740",170501140405,46564050,46.56405
"73741",170501140406,1322364,1.322364
"73742",170501140407,186534708,186.534708
"73743",170501140408,1744086,1.744086
"73744",170501140409,26182380,26.18238
"73745",170501140410,105082950,105.08295
"73746",170501140501,9216,0.009216
"73747",170501140502,0,0
"73748",170501140503,0,0
"73749",170501140504,29275056,29.275056
"73750",170501140505,17777748,17.777748
"73751",170501140506,14489196,14.489196
"73752",170501140507,83228310,83.22831
"73753",170501140601,87713700,87.7137
"73754",170501140602,89046552,89.046552
"73755",170501140701,20542128,20.542128
"73756",170501140702,17652180,17.65218
"73757",170501140703,10631010,10.63101
"73758",170501140704,35490510,35.49051
"73759",170501140801,43001940,43.00194
"73760",170501140802,37600050,37.60005
"73761",170501140803,69593010,69.59301
"73762",170501150101,12425140,12.42514
"73763",170501150102,51469460,51.46946
"73764",170501150103,54987520,54.98752
"73765",170501150104,74907610,74.90761
"73766",170501150201,10086440,10.08644
"73767",170501150202,2613854,2.613854
"73768",170501150203,38126270,38.12627
"73769",170501150204,71779519,71.779519
"73770",170501160101,0,0
"73771",170501160102,0,0
"73772",170501160103,0,0
"73773",170501160104,0,0
"73774",170501160105,0,0
"73775",170501160106,0,0
"73776",170501160107,0,0
"73777",170501160201,0,0
"73778",170501160202,0,0
"73779",170501160203,9945,0.009945
"73780",170501160204,0,0
"73781",170501160205,86190,0.08619
