"","SUM_INDGAL","HUC_12","IWD_MGAL"
"31676",5424,120602020110,0.005424
"31677",14062,120602020111,0.014062
"31678",22980,120602020201,0.02298
"31679",268866,120602020202,0.268866
"31680",16086,120602020203,0.016086
"31681",27576,120602020204,0.027576
"31682",6894,120602020205,0.006894
"31683",2420,120602020206,0.00242
"31684",122,120602020207,0.000122
"31685",6894,120602020303,0.006894
"31686",14000,120602020304,0.014
"31687",14000,120602020306,0.014
"31688",14000,120602020401,0.014
"31689",14000,120602020402,0.014
"31690",488,120602020404,0.000488
"31691",14000,120602020406,0.014
"31692",16318,120602020408,0.016318
"31693",488,120602020501,0.000488
"31694",3172,120602020502,0.003172
"31695",610,120602020503,0.00061
"31696",122,120602020505,0.000122
"31697",366,120602020506,0.000366
"31698",13662,120602020507,0.013662
"31699",5416,120602020509,0.005416
"31700",70000,120602020602,0.07
"31701",16708,120602020603,0.016708
"31702",2708,120602020604,0.002708
"31703",8124,120602020605,0.008124
"31704",27080,120602020702,0.02708
"31705",2708,120602020703,0.002708
"31706",13540,120602020704,0.01354
"31707",5416,120602020705,0.005416
"31708",51452,120602020706,0.051452
"31709",5416,120602020708,0.005416
"31710",75824,120602020801,0.075824
"31711",205808,120602020802,0.205808
"31712",568680,120602020803,0.56868
"31713",102904,120602020804,0.102904
"31714",8124,120602020805,0.008124
"31715",22967,120602030101,0.022967
"31716",16805,120602030103,0.016805
"31717",5416,120602030104,0.005416
"31718",10832,120602030105,0.010832
"31719",5416,120602030202,0.005416
"31720",21664,120602030301,0.021664
"31721",83948,120602030302,0.083948
"31722",181436,120602030303,0.181436
"31723",1044,120602040101,0.001044
"31724",3480,120602040102,0.00348
"31725",19488,120602040103,0.019488
"31726",696,120602040104,0.000696
"31727",5220,120602040106,0.00522
"31728",348,120602040107,0.000348
"31729",14840,120602040202,0.01484
"31730",1740,120602040203,0.00174
"31731",29648,120602040204,0.029648
"31732",696,120602040205,0.000696
"31733",14000,120602040303,0.014
"31734",56000,120602040307,0.056
"31735",84000,120602040309,0.084
"31736",280000,120602040404,0.28
"31737",30708,120602040405,0.030708
"31738",10832,120602040406,0.010832
"31739",21664,120602040407,0.021664
"31740",53201,120701010101,0.053201
"31741",2708,120701010103,0.002708
"31742",23901,120701010104,0.023901
"31743",37912,120701010105,0.037912
"31744",21664,120701010106,0.021664
"31745",2708,120701010108,0.002708
"31746",160423,120701010110,0.160423
"31747",102325,120701010111,0.102325
"31748",2708,120701010201,0.002708
"31749",2708,120701010206,0.002708
"31750",42879,120701010207,0.042879
"31751",46157,120701010208,0.046157
"31752",35310,120701010301,0.03531
"31753",43698,120701010302,0.043698
"31754",1290,120701010305,0.00129
"31755",48323,120701010401,0.048323
"31756",410269,120701010402,0.410269
"31757",110996,120701010403,0.110996
"31758",167659,120701010404,0.167659
"31759",645,120701010502,0.000645
"31760",1290,120701010602,0.00129
"31761",1290,120701010603,0.00129
"31762",645,120701010604,0.000645
"31763",926857,120701010605,0.926857
"31764",6450,120701010606,0.00645
"31765",645,120701010608,0.000645
"31766",223,120701010609,0.000223
"31767",2803,120701010610,0.002803
"31768",926857,120701010611,0.926857
"31769",446,120701010613,0.000446
"31770",3667,120701010701,0.003667
"31771",12265,120701010702,0.012265
"31772",2899,120701010703,0.002899
"31773",14668,120701010704,0.014668
"31774",1784,120701010705,0.001784
"31775",62944,120701010802,0.062944
"31776",3934,120701010803,0.003934
"31777",440,120701010804,0.00044
"31778",19168,120701010901,0.019168
"31779",220432,120701010902,0.220432
"31780",62296,120701010903,0.062296
"31781",9584,120701010904,0.009584
"31782",9584,120701010906,0.009584
"31783",14376,120701010907,0.014376
"31784",426,120701020102,0.000426
"31785",1278,120701020105,0.001278
"31786",213,120701020106,0.000213
"31787",2100,120701020107,0.0021
"31788",1272,120701020108,0.001272
"31789",213,120701020111,0.000213
"31790",12049141,120701020201,12.049141
"31791",926857,120701020202,0.926857
"31792",213,120701020206,0.000213
"31793",2130,120701020302,0.00213
"31794",639,120701020303,0.000639
"31795",4792,120701020304,0.004792
"31796",13251,120701020308,0.013251
"31797",15793,120701020309,0.015793
"31798",36670,120701020402,0.03667
"31799",22002,120701020403,0.022002
"31800",3667,120701020404,0.003667
"31801",11001,120701020405,0.011001
"31802",3667,120701020501,0.003667
"31803",4792,120701020502,0.004792
"31804",122,120701030101,0.000122
"31805",238,120701030102,0.000238
"31806",238,120701030103,0.000238
"31807",714,120701030104,0.000714
"31808",3332,120701030105,0.003332
"31809",952,120701030106,0.000952
"31810",1904,120701030107,0.001904
"31811",238,120701030108,0.000238
"31812",476,120701030201,0.000476
"31813",13469,120701030301,0.013469
"31814",476,120701030302,0.000476
"31815",23754,120701030303,0.023754
"31816",238,120701030305,0.000238
"31817",138908,120701030307,0.138908
"31818",34727,120701030308,0.034727
"31819",104181,120701030309,0.104181
"31820",173635,120701030401,0.173635
"31821",34727,120701030402,0.034727
"31822",1290,120701030404,0.00129
"31823",1290,120701030405,0.00129
"31824",645,120701030407,0.000645
"31825",69454,120701030501,0.069454
"31826",1935,120701030502,0.001935
"31827",104181,120701030504,0.104181
"31828",69454,120701030505,0.069454
"31829",223,120701030506,0.000223
"31830",223,120701030508,0.000223
"31831",7614,120701030510,0.007614
"31832",3934,120701030601,0.003934
"31833",2676,120701030602,0.002676
"31834",3791,120701030603,0.003791
"31835",3934,120701030604,0.003934
"31836",37241,120701030702,0.037241
"31837",3934,120701030703,0.003934
"31838",1115,120701030704,0.001115
"31839",7868,120701030705,0.007868
"31840",3934,120701030706,0.003934
"31841",5352,120701030707,0.005352
"31842",3934,120701030801,0.003934
"31843",1115,120701030803,0.001115
"31844",78903,120701030804,0.078903
"31845",577,120701040101,0.000577
"31846",440,120701040102,0.00044
"31847",5369,120701040103,0.005369
"31848",3520,120701040104,0.00352
"31849",2640,120701040105,0.00264
"31850",8057,120701040106,0.008057
"31851",5193,120701040107,0.005193
"31852",1731,120701040108,0.001731
"31853",28752,120701040201,0.028752
"31854",19168,120701040202,0.019168
"31855",38336,120701040203,0.038336
"31856",1154,120701040204,0.001154
"31857",4792,120701040205,0.004792
"31858",5946,120701040206,0.005946
"31859",2308,120701040207,0.002308
"31860",1154,120701040208,0.001154
"31861",13271,120701040209,0.013271
"31862",1731,120701040210,0.001731
"31863",440,120701040302,0.00044
"31864",3520,120701040303,0.00352
"31865",7941,120701040304,0.007941
"31866",12117,120701040305,0.012117
"31867",577,120701040306,0.000577
"31868",24058,120701040307,0.024058
"31869",141882,120701040308,0.141882
"31870",240757,120701040309,0.240757
"31871",503401,120701040401,0.503401
"31872",3414372,120701040402,3.414372
"31873",2254361,120701040403,2.254361
"31874",153209,120701040404,0.153209
"31875",503401,120701040405,0.503401
"31876",262644,120701040406,0.262644
"31877",43774,120701040407,0.043774
"31878",941141,120701040408,0.941141
"31879",131322,120701040409,0.131322
"31880",367638,120701040501,0.367638
"31881",2520810,120701040503,2.52081
"31882",280090,120701040504,0.28009
"31883",3080990,120701040505,3.08099
"31884",3479,120702010101,0.003479
"31885",1978,120702010103,0.001978
"31886",8553,120702010104,0.008553
"31887",52513,120702010105,0.052513
"31888",11043,120702010107,0.011043
"31889",6247,120702010108,0.006247
"31890",938,120702010204,0.000938
"31891",348,120702010207,0.000348
"31892",6566,120702010208,0.006566
"31893",938,120702010209,0.000938
"31894",3915,120702010301,0.003915
"31895",2814,120702010307,0.002814
"31896",3812,120702010401,0.003812
"31897",4367,120702010405,0.004367
"31898",12575,120702010406,0.012575
"31899",938,120702010409,0.000938
"31900",1876,120702010501,0.001876
"31901",9380,120702010502,0.00938
"31902",938,120702010503,0.000938
"31903",938,120702010504,0.000938
"31904",7082,120702010506,0.007082
"31905",1876,120702010508,0.001876
"31906",938,120702010509,0.000938
"31907",4524,120702010601,0.004524
"31908",348,120702010602,0.000348
"31909",938,120702010603,0.000938
"31910",33567,120702010703,0.033567
"31911",9078,120702010802,0.009078
"31912",8588,120702010901,0.008588
"31913",48754,120702010902,0.048754
"31914",10053,120702010903,0.010053
"31915",111196,120702010905,0.111196
"31916",49163,120702010906,0.049163
"31917",16801,120702010907,0.016801
"31918",8092,120702011001,0.008092
"31919",7136,120702011004,0.007136
"31920",31129,120702011005,0.031129
"31921",88308,120702011101,0.088308
"31922",24084,120702011102,0.024084
"31923",892,120702011103,0.000892
"31924",17840,120702011104,0.01784
"31925",95444,120702011105,0.095444
"31926",21408,120702011106,0.021408
"31927",6100,120702020101,0.0061
"31928",6457,120702020102,0.006457
"31929",27473,120702020105,0.027473
"31930",9579,120702020202,0.009579
"31931",7702,120702020205,0.007702
"31932",28055,120702020301,0.028055
"31933",313575,120702020304,0.313575
"31934",48198,120702020306,0.048198
"31935",1784,120702020307,0.001784
"31936",2659,120702030102,0.002659
"31937",13908,120702030103,0.013908
"31938",1698,120702030205,0.001698
"31939",57396,120702030306,0.057396
"31940",1698,120702030307,0.001698
"31941",6792,120702030308,0.006792
"31942",6792,120702030309,0.006792
"31943",3558,120702030401,0.003558
"31944",5930,120702030402,0.00593
"31945",15164,120702030403,0.015164
"31946",4460,120702030404,0.00446
"31947",9180,120702030502,0.00918
"31948",5094,120702030504,0.005094
"31949",210148,120702030506,0.210148
"31950",8920,120702030507,0.00892
"31951",892,120702030508,0.000892
"31952",1784,120702030509,0.001784
"31953",23192,120702030510,0.023192
"31954",8920,120702030511,0.00892
"31955",8920,120702040101,0.00892
"31956",19624,120702040102,0.019624
"31957",892,120702040103,0.000892
"31958",5352,120702040104,0.005352
"31959",7714,120702040106,0.007714
"31960",2676,120702040107,0.002676
"31961",926857,120702040110,0.926857
"31962",17044,120702040201,0.017044
"31963",33004,120702040202,0.033004
"31964",3568,120702040203,0.003568
"31965",892,120702040204,0.000892
"31966",104238,120702040206,0.104238
"31967",926857,120702040207,0.926857
"31968",1853714,120702040301,1.853714
"31969",7414856,120702040303,7.414856
"31970",9180,120702050101,0.00918
"31971",6120,120702050102,0.00612
"31972",10366,120702050103,0.010366
"31973",2372,120702050104,0.002372
"31974",17790,120702050105,0.01779
"31975",16604,120702050106,0.016604
"31976",24480,120702050201,0.02448
"31977",17482,120702050202,0.017482
"31978",43882,120702050203,0.043882
"31979",4246,120702050301,0.004246
"31980",2372,120702050302,0.002372
"31981",46254,120702050303,0.046254
"31982",185016,120702050401,0.185016
"31983",315881,120702050402,0.315881
"31984",94880,120702050403,0.09488
"31985",62858,120702050404,0.062858
"31986",42696,120702050405,0.042696
"31987",2372,120702050406,0.002372
"31988",928043,120702050408,0.928043
"31989",4744,120702050409,0.004744
"31990",4634285,120702050410,4.634285
"31991",47440,120702050501,0.04744
"31992",14232,120702050502,0.014232
"31993",8302,120702050503,0.008302
"31994",2372,120702050504,0.002372
"31995",3558,120702050505,0.003558
"31996",928043,120702050507,0.928043
"31997",3799,120800010209,0.003799
"31998",3297,120800010304,0.003297
"31999",5952,120800010307,0.005952
"32000",29486,120800010409,0.029486
"32001",3602,120800010501,0.003602
"32002",10382,120800020106,0.010382
"32003",6820,120800020303,0.00682
"32004",7111,120800020407,0.007111
"32005",3243,120800020510,0.003243
"32006",3243,120800020602,0.003243
"32007",64860,120800020603,0.06486
"32008",32430,120800020604,0.03243
"32009",7207,120800020701,0.007207
"32010",12972,120800020705,0.012972
"32011",11343,120800020801,0.011343
"32012",32182,120800020804,0.032182
"32013",19996,120800020807,0.019996
"32014",1750,120800020901,0.00175
"32015",23833,120800020902,0.023833
"32016",54551,120800021002,0.054551
"32017",40548,120800021003,0.040548
"32018",42990,120800030303,0.04299
"32019",214950,120800030304,0.21495
"32020",15603,120800030307,0.015603
"32021",21495,120800030402,0.021495
"32022",42990,120800030403,0.04299
"32023",85980,120800030404,0.08598
"32024",21495,120800030405,0.021495
"32025",11077,120800030503,0.011077
"32026",21495,120800030604,0.021495
"32027",42990,120800030607,0.04299
"32028",795315,120800030609,0.795315
"32029",343920,120800030702,0.34392
"32030",279435,120800030703,0.279435
"32031",9584,120800030801,0.009584
"32032",42990,120800040201,0.04299
"32033",21495,120800040302,0.021495
"32034",1233,120800040401,0.001233
"32035",13608,120800040404,0.013608
"32036",6079,120800040405,0.006079
"32037",6828,120800040406,0.006828
"32038",30536,120800040505,0.030536
"32039",10134,120800040506,0.010134
"32040",7702,120800040702,0.007702
"32041",3462,120800040901,0.003462
"32042",23080,120800040902,0.02308
"32043",1154,120800040903,0.001154
"32044",10000,120800041006,0.01
"32045",10000,120800041007,0.01
"32046",5052,120800041008,0.005052
"32047",1684,120800041009,0.001684
"32048",21684,120800041010,0.021684
"32049",45372,120800041106,0.045372
"32050",2308,120800050102,0.002308
"32051",20208,120800050107,0.020208
"32052",26944,120800050108,0.026944
"32053",96446,120800050206,0.096446
"32054",186924,120800050207,0.186924
"32055",31026,120800050301,0.031026
"32056",248208,120800050302,0.248208
"32057",310260,120800050303,0.31026
"32058",3878250,120800050304,3.87825
"32059",5677758,120800050305,5.677758
"32060",217182,120800050306,0.217182
"32061",93078,120800050307,0.093078
"32062",2482080,120800050402,2.48208
"32063",6736,120800050403,0.006736
"32064",303066,120800050404,0.303066
"32065",20208,120800050405,0.020208
"32066",1684,120800050406,0.001684
"32067",3368,120800050505,0.003368
"32068",8420,120800050506,0.00842
"32069",134720,120800050601,0.13472
"32070",138088,120800050602,0.138088
"32071",10104,120800050603,0.010104
"32072",21495,120800060102,0.021495
"32073",933,120800060302,0.000933
"32074",2223,120800060401,0.002223
"32075",1364,120800060501,0.001364
"32076",21824,120800060504,0.021824
"32077",79401,120800070101,0.079401
"32078",555807,120800070102,0.555807
"32079",22686,120800070103,0.022686
"32080",11343,120800070104,0.011343
"32081",11343,120800070106,0.011343
"32082",275000,120800080206,0.275
"32083",275000,120800080402,0.275
"32084",1100000,120800080406,1.1
"32085",968,120901010104,0.000968
"32086",968,120901010205,0.000968
"32087",16456,120901010206,0.016456
"32088",7332,120901010305,0.007332
"32089",5808,120901010306,0.005808
"32090",1936,120901010404,0.001936
"32091",23644,120901020203,0.023644
"32092",7000,120901020205,0.007
"32093",9594,120901020402,0.009594
"32094",932,120901020406,0.000932
"32095",7000,120901020504,0.007
"32096",7000,120901020506,0.007
"32097",35000,120901020507,0.035
"32098",147000,120901020508,0.147
"32099",553000,120901020509,0.553
"32100",1684,120901030102,0.001684
"32101",1134,120901030402,0.001134
"32102",5643,120901030501,0.005643
"32103",34955,120901030602,0.034955
"32104",4963,120901030701,0.004963
"32105",2458,120901031004,0.002458
"32106",21000,120901031105,0.021
"32107",26403,120901040301,0.026403
"32108",49000,120901040507,0.049
"32109",7000,120901040508,0.007
"32110",14000,120901040509,0.014
"32111",623000,120901040510,0.623
"32112",35000,120901050102,0.035
"32113",7000,120901050103,0.007
"32114",7000,120901050104,0.007
"32115",14000,120901050105,0.014
"32116",112000,120901050201,0.112
"32117",7000,120901050202,0.007
"32118",140000,120901050203,0.14
"32119",21000,120901050204,0.021
"32120",9904,120901050205,0.009904
"32121",968,120901050401,0.000968
"32122",19458,120901050403,0.019458
"32123",8842,120901050407,0.008842
"32124",8595,120901060202,0.008595
"32125",7535,120901060301,0.007535
"32126",13289,120901060303,0.013289
"32127",14800,120901060501,0.0148
"32128",7400,120901060502,0.0074
"32129",7400,120901060503,0.0074
"32130",7400,120901060504,0.0074
"32131",15087,120901060604,0.015087
"32132",4382,120901060605,0.004382
"32133",40840,120901070101,0.04084
"32134",14431,120901070102,0.014431
"32135",16500,120901070204,0.0165
"32136",5956,120901070205,0.005956
"32137",3700,120901070304,0.0037
"32138",7400,120901070305,0.0074
"32139",7400,120901070401,0.0074
"32140",3700,120901070402,0.0037
"32141",125800,120901070403,0.1258
"32142",159100,120901070404,0.1591
"32143",3700,120901070406,0.0037
"32144",7400,120901070407,0.0074
"32145",3700,120901070501,0.0037
"32146",2040,120901070604,0.00204
"32147",4871,120901070605,0.004871
"32148",7332,120901080101,0.007332
"32149",2444,120901080102,0.002444
"32150",15658,120901080104,0.015658
"32151",6732,120901080106,0.006732
"32152",5833,120901080107,0.005833
"32153",69953,120901080204,0.069953
"32154",3700,120901080208,0.0037
"32155",7400,120901080209,0.0074
"32156",1211,120901090407,0.001211
"32157",6754,120901090502,0.006754
"32158",769,120901090804,0.000769
"32159",6152,120901090808,0.006152
"32160",12258,120901100103,0.012258
"32161",57500,120901100202,0.0575
"32162",28750,120901100204,0.02875
"32163",57500,120901100205,0.0575
"32164",517500,120901100206,0.5175
"32165",28750,120901100209,0.02875
"32166",8490,120902010103,0.00849
"32167",2307,120902010106,0.002307
"32168",769,120902010108,0.000769
"32169",8947,120902010204,0.008947
"32170",6120,120902010205,0.00612
"32171",40279,120902010206,0.040279
"32172",178,120902010301,0.000178
"32173",6120,120902010401,0.00612
"32174",76409,120902010402,0.076409
"32175",21479,120902010403,0.021479
"32176",12238,120902010404,0.012238
"32177",42603,120902010406,0.042603
"32178",4785,120902020306,0.004785
"32179",2610,120902030405,0.00261
"32180",870,120902040108,0.00087
"32181",1305,120902040201,0.001305
"32182",435,120902040404,0.000435
"32183",3810,120902040501,0.00381
"32184",4952,120902040503,0.004952
"32185",5195,120902040504,0.005195
"32186",6222,120902040605,0.006222
"32187",2391,120902040705,0.002391
"32188",2017,120902040707,0.002017
"32189",38234,120902040708,0.038234
"32190",6859,120902040802,0.006859
"32191",16091,120902040804,0.016091
"32192",97920,120902050101,0.09792
"32193",15572,120902050102,0.015572
"32194",55080,120902050103,0.05508
"32195",76500,120902050104,0.0765
"32196",3060,120902050105,0.00306
"32197",15300,120902050106,0.0153
"32198",3060,120902050108,0.00306
"32199",3060,120902050201,0.00306
"32200",22323,120902050202,0.022323
"32201",3060,120902050203,0.00306
"32202",170409,120902050204,0.170409
"32203",67371,120902050205,0.067371
"32204",217965,120902050206,0.217965
"32205",122853,120902050207,0.122853
"32206",309114,120902050301,0.309114
"32207",462456,120902050302,0.462456
"32208",34575,120902050303,0.034575
"32209",31704,120902050304,0.031704
"32210",891675,120902050305,0.891675
"32211",2944509,120902050306,2.944509
"32212",1898277,120902050307,1.898277
"32213",29850,120902050401,0.02985
"32214",1194,120902050402,0.001194
"32215",23880,120902050403,0.02388
"32216",8358,120902050404,0.008358
"32217",45372,120902050405,0.045372
"32218",84138,120902050406,0.084138
"32219",372141,120902050407,0.372141
"32220",1014528,120902050408,1.014528
"32221",237780,120902050409,0.23778
"32222",356,120902060101,0.000356
"32223",89,120902060102,8.9e-05
"32224",89,120902060103,8.9e-05
"32225",178,120902060104,0.000178
"32226",267,120902060105,0.000267
"32227",5121,120902060106,0.005121
"32228",267,120902060107,0.000267
"32229",801,120902060108,0.000801
"32230",1335,120902060109,0.001335
"32231",5251,120902060110,0.005251
"32232",178,120902060201,0.000178
"32233",356,120902060202,0.000356
"32234",267,120902060203,0.000267
"32235",89,120902060205,8.9e-05
"32236",6699,120902060206,0.006699
"32237",89,120902060209,8.9e-05
"32238",3768,120902060301,0.003768
"32239",40366,120902060302,0.040366
"32240",1194,120902060306,0.001194
"32241",6351,120902060307,0.006351
"32242",8386,120902060308,0.008386
"32243",62834,120902060310,0.062834
"32244",35667,120903010102,0.035667
"32245",241743,120903010103,0.241743
"32246",840,120903010104,0.00084
"32247",5223,120903010105,0.005223
"32248",548080,120903010106,0.54808
"32249",83223,120903010107,0.083223
"32250",19815,120903010108,0.019815
"32251",84903,120903010109,0.084903
"32252",2520,120903010201,0.00252
"32253",3360,120903010202,0.00336
"32254",4620,120903010203,0.00462
"32255",2100,120903010204,0.0021
"32256",5880,120903010205,0.00588
"32257",6720,120903010206,0.00672
"32258",13149,120903010301,0.013149
"32259",840,120903010302,0.00084
"32260",5880,120903010303,0.00588
"32261",20033,120903010304,0.020033
"32262",420,120903010305,0.00042
"32263",2100,120903010306,0.0021
"32264",840,120903010307,0.00084
"32265",420,120903010308,0.00042
"32266",1680,120903010309,0.00168
"32267",840,120903010401,0.00084
"32268",4620,120903010402,0.00462
"32269",840,120903010403,0.00084
"32270",7560,120903010404,0.00756
"32271",420,120903010502,0.00042
"32272",426,120903010503,0.000426
"32273",2982,120903010504,0.002982
"32274",1904,120903010506,0.001904
"32275",952,120903010507,0.000952
"32276",2543,120903010601,0.002543
"32277",2856,120903010602,0.002856
"32278",952,120903010603,0.000952
"32279",952,120903010604,0.000952
"32280",952,120903010605,0.000952
"32281",577,120903010606,0.000577
"32282",952,120903010607,0.000952
"32283",14280,120903010701,0.01428
"32284",1904,120903010704,0.001904
"32285",4760,120903010705,0.00476
"32286",13328,120903010706,0.013328
"32287",952,120903010707,0.000952
"32288",2856,120903010708,0.002856
"32289",19702,120903010709,0.019702
"32290",2500,120903010710,0.0025
"32291",1250,120903010711,0.00125
"32292",8750,120903010712,0.00875
"32293",22500,120903020101,0.0225
"32294",1250,120903020102,0.00125
"32295",3750,120903020103,0.00375
"32296",2500,120903020104,0.0025
"32297",13750,120903020106,0.01375
"32298",8558,120903020201,0.008558
"32299",1556,120903020202,0.001556
"32300",778,120903020203,0.000778
"32301",3112,120903020204,0.003112
"32302",790836,120903020206,0.790836
"32303",263612,120903020207,0.263612
"32304",1250,120904010101,0.00125
"32305",2885,120904010102,0.002885
"32306",2308,120904010103,0.002308
"32307",1250,120904010104,0.00125
"32308",1250,120904010108,0.00125
"32309",2885,120904010109,0.002885
"32310",175096,120904010203,0.175096
"32311",7002,120904010204,0.007002
"32312",24999,120904010205,0.024999
"32313",4668,120904010206,0.004668
"32314",65661,120904010207,0.065661
"32315",175096,120904010301,0.175096
"32316",905931,120904010303,0.905931
"32317",560180,120904010304,0.56018
"32318",3641170,120904010305,3.64117
"32319",3641170,120904010306,3.64117
"32320",3641170,120904010307,3.64117
"32321",840270,120904010308,0.84027
"32322",659030,120904020100,0.65903
"32323",6224,120904020201,0.006224
"32324",1556,120904020202,0.001556
"32325",527224,120904020203,0.527224
"32326",659030,120904020204,0.65903
"32327",3690568,120904020300,3.690568
"32328",1120360,120904020400,1.12036
"32329",15716,121001010101,0.015716
"32330",3929,121001010102,0.003929
"32331",3929,121001010103,0.003929
"32332",7858,121001010104,0.007858
"32333",55006,121001010105,0.055006
"32334",3929,121001010106,0.003929
"32335",7858,121001010107,0.007858
"32336",51077,121001010108,0.051077
"32337",11787,121001010201,0.011787
"32338",3929,121001010202,0.003929
"32339",15716,121001010203,0.015716
"32340",914154,121001010204,0.914154
"32341",10200000,121001010402,10.2
"32342",5712,121001020101,0.005712
"32343",4404,121001020102,0.004404
"32344",10472,121001020103,0.010472
"32345",6962,121001020104,0.006962
"32346",2500,121001020105,0.0025
"32347",3929,121001020107,0.003929
"32348",3929,121001020201,0.003929
"32349",7858,121001020204,0.007858
"32350",3750,121001020301,0.00375
"32351",1250,121001020304,0.00125
"32352",7780,121001020404,0.00778
"32353",2334,121001020405,0.002334
"32354",1275000,121001020501,1.275
"32355",2550000,121001020502,2.55
"32356",1275000,121001020503,1.275
"32357",4782,121002010103,0.004782
"32358",1972,121002010104,0.001972
"32359",2696,121002010107,0.002696
"32360",8572,121002010109,0.008572
"32361",6928,121002010111,0.006928
"32362",151699,121002010201,0.151699
"32363",22831,121002010202,0.022831
"32364",234319,121002010203,0.234319
"32365",15343,121002010205,0.015343
"32366",22828,121002010206,0.022828
"32367",28521,121002010207,0.028521
"32368",23100,121002010208,0.0231
"32369",6219,121002010210,0.006219
"32370",1467,121002010302,0.001467
"32371",815,121002010303,0.000815
"32372",489,121002010304,0.000489
"32373",163,121002010305,0.000163
"32374",326,121002010306,0.000326
"32375",1304,121002010307,0.001304
"32376",1141,121002010308,0.001141
"32377",978,121002010401,0.000978
"32378",326,121002010402,0.000326
"32379",326,121002010403,0.000326
"32380",185081,121002010404,0.185081
"32381",83970,121002010405,0.08397
"32382",99659,121002010406,0.099659
"32383",313214,121002010407,0.313214
"32384",185081,121002020101,0.185081
"32385",398636,121002020103,0.398636
"32386",71185,121002020104,0.071185
"32387",298977,121002020105,0.298977
"32388",1332421,121002020106,1.332421
"32389",969385,121002020107,0.969385
"32390",283088,121002020108,0.283088
"32391",223204,121002020109,0.223204
"32392",105103,121002020110,0.105103
"32393",261312,121002020111,0.261312
"32394",54440,121002020201,0.05444
"32395",32664,121002020202,0.032664
"32396",10888,121002020203,0.010888
"32397",21776,121002020204,0.021776
"32398",856224,121002020207,0.856224
"32399",35676,121002020208,0.035676
"32400",952,121002020301,0.000952
"32401",26548,121002020302,0.026548
"32402",4760,121002020303,0.00476
"32403",142704,121002020304,0.142704
"32404",25295,121002020306,0.025295
"32405",35676,121002020307,0.035676
"32406",71352,121002020310,0.071352
"32407",53849,121002020401,0.053849
"32408",46026,121002020402,0.046026
"32409",33604,121002020405,0.033604
"32410",10888,121002020501,0.010888
"32411",35676,121002020502,0.035676
"32412",35676,121002020603,0.035676
"32413",35676,121002020604,0.035676
"32414",7461,121002030102,0.007461
"32415",151362,121002030103,0.151362
"32416",36740,121002030104,0.03674
"32417",10576,121002030105,0.010576
"32418",46293,121002030201,0.046293
"32419",27462,121002030202,0.027462
"32420",10746,121002030203,0.010746
"32421",9552,121002030204,0.009552
"32422",14328,121002030205,0.014328
"32423",17910,121002030301,0.01791
"32424",81192,121002030302,0.081192
"32425",117478,121002030303,0.117478
"32426",237897,121002030304,0.237897
"32427",38350,121002030305,0.03835
"32428",78229,121002030306,0.078229
"32429",10888,121002030307,0.010888
"32430",34488,121002030308,0.034488
"32431",48954,121002030401,0.048954
"32432",38991,121002030402,0.038991
"32433",38400,121002030403,0.0384
"32434",194599,121002030404,0.194599
"32435",76408,121002030405,0.076408
"32436",16578,121002030406,0.016578
"32437",94373,121002030407,0.094373
"32438",8996,121002030409,0.008996
"32439",214336,121002030410,0.214336
"32440",69716,121002030501,0.069716
"32441",218038,121002030502,0.218038
"32442",71352,121002030503,0.071352
"32443",517682,121002040101,0.517682
"32444",57743,121002040102,0.057743
"32445",126842,121002040103,0.126842
"32446",87445,121002040104,0.087445
"32447",378640,121002040105,0.37864
"32448",283980,121002040106,0.28398
"32449",3123780,121002040107,3.12378
"32450",6342220,121002040108,6.34222
"32451",289905,121002040204,0.289905
"32452",83818,121002040206,0.083818
"32453",38205,121002040208,0.038205
"32454",33995,121002040209,0.033995
"32455",252742,121002040301,0.252742
"32456",43027,121002040303,0.043027
"32457",158628,121002040304,0.158628
"32458",567960,121002040305,0.56796
"32459",662620,121002040401,0.66262
"32460",94660,121002040402,0.09466
"32461",402218,121003010101,0.402218
"32462",1104888,121003010102,1.104888
"32463",906202,121003010103,0.906202
"32464",1545874,121003010104,1.545874
"32465",877126,121003010105,0.877126
"32466",596058,121003010106,0.596058
"32467",2393924,121003010201,2.393924
"32468",2238852,121003010202,2.238852
"32469",1007968,121003010203,1.007968
"32470",29076,121003010204,0.029076
"32471",58152,121003010301,0.058152
"32472",179302,121003010302,0.179302
"32473",136168,121003010303,0.136168
"32474",3775,121003020105,0.003775
"32475",2720,121003020107,0.00272
"32476",2618,121003020201,0.002618
"32477",34159,121003020203,0.034159
"32478",16488,121003020204,0.016488
"32479",20925,121003020205,0.020925
"32480",15573,121003020206,0.015573
"32481",14558,121003020301,0.014558
"32482",5696,121003020302,0.005696
"32483",38463,121003020303,0.038463
"32484",55567,121003020304,0.055567
"32485",24469,121003020305,0.024469
"32486",12390,121003020306,0.01239
"32487",33929,121003020307,0.033929
"32488",203532,121003020401,0.203532
"32489",731746,121003020402,0.731746
"32490",92074,121003020403,0.092074
"32491",411910,121003020404,0.41191
"32492",983738,121003020405,0.983738
"32493",290760,121003020406,0.29076
"32494",92660,121003020501,0.09266
"32495",24464,121003020502,0.024464
"32496",130762,121003020503,0.130762
"32497",290760,121003020504,0.29076
"32498",33922,121003020505,0.033922
"32499",38768,121003020506,0.038768
"32500",39419,121003020507,0.039419
"32501",48460,121003020508,0.04846
"32502",82382,121003020509,0.082382
