"","HUC_12","Terrestrial_Acres","Rare_Acres","Protected_Rare_Acres","Percent_of_HUC_Rare","Percent_Rare_Area_Protected"
"59460",150803010201,25521,0,NA,0,NA
"59461",20503040802,25522,0,NA,0,NA
"59462",50600030701,25523,0,NA,0,NA
"59463",111303020710,25523,0,NA,0,NA
"59464",101800140403,25524,0,NA,0,NA
"59465",71401070501,25524,0,NA,0,NA
"59466",80302050303,25525,0,NA,0,NA
"59467",51201030402,25525,0,NA,0,NA
"59468",140801050902,25525,0,NA,0,NA
"59469",101500040701,25525,0,NA,0,NA
"59470",80903010406,25525,0,NA,0,NA
"59471",40202020301,25525,0,NA,0,NA
"59472",102200030501,25526,0,NA,0,NA
"59473",101900010502,25526,0,NA,0,NA
"59474",160600020301,25526,0,NA,0,NA
"59475",170602090301,25527,0,NA,0,NA
"59476",100401041205,25527,0,NA,0,NA
"59477",110902010107,25528,0,NA,0,NA
"59478",130700010503,25528,0,NA,0,NA
"59479",171003030103,25529,0,NA,0,NA
"59480",50100080108,25530,0,NA,0,NA
"59481",110701060702,25531,0,NA,0,NA
"59482",101900010108,25531,0,NA,0,NA
"59483",130402100104,25531,0,NA,0,NA
"59484",160501010202,25531,0,NA,0,NA
"59485",71100050403,25531,0,NA,0,NA
"59486",140500060207,25532,0,NA,0,NA
"59487",180102080606,25532,0,NA,0,NA
"59488",150400051003,25532,0,NA,0,NA
"59489",102100030301,25533,0,NA,0,NA
"59490",120800020508,25533,0,NA,0,NA
"59491",101301030405,25533,0,NA,0,NA
"59492",171003021204,25533,0,NA,0,NA
"59493",111203020207,25533,0,NA,0,NA
"59494",101201090703,25533,0,NA,0,NA
"59495",140700060901,25533,0,NA,0,NA
"59496",110200130104,25534,0,NA,0,NA
"59497",130202110407,25535,0,NA,0,NA
"59498",50100070310,25535,0,NA,0,NA
"59499",130700060502,25536,0,NA,0,NA
"59500",101401050108,25537,0,NA,0,NA
"59501",51301060105,25538,0,NA,0,NA
"59502",102400020206,25540,0,NA,0,NA
"59503",10700050103,25540,0,NA,0,NA
"59504",100401060705,25540,0,NA,0,NA
"59505",70900070304,25541,0,NA,0,NA
"59506",80202031603,25541,0,NA,0,NA
"59507",102001020101,25542,0,NA,0,NA
"59508",31300060106,25542,0,NA,0,NA
"59509",80401020203,25543,0,NA,0,NA
"59510",71401050309,25543,0,NA,0,NA
"59511",10802040301,25544,0,NA,0,NA
"59512",102701020808,25545,0,NA,0,NA
"59513",90203040603,25545,0,NA,0,NA
"59514",150701010503,25545,0,NA,0,NA
"59515",70101061106,25545,0,NA,0,NA
"59516",170501011101,25545,0,NA,0,NA
"59517",50600021302,25546,0,NA,0,NA
"59518",150400010907,25547,0,NA,0,NA
"59519",111102060404,25547,0,NA,0,NA
"59520",80204020202,25548,0,NA,0,NA
"59521",160600021201,25548,0,NA,0,NA
"59522",30502050309,25548,0,NA,0,NA
"59523",101201110605,25548,0,NA,0,NA
"59524",120800050401,25548,0,NA,0,NA
"59525",100800070504,25548,0,NA,0,NA
"59526",31800050606,25549,0,NA,0,NA
"59527",160600070909,25550,0,NA,0,NA
"59528",31101030301,25550,0,NA,0,NA
"59529",160402021307,25550,0,NA,0,NA
"59530",150200130308,25551,0,NA,0,NA
"59531",110300010403,25551,0,NA,0,NA
"59532",51301060304,25551,0,NA,0,NA
"59533",101900130403,25552,0,NA,0,NA
"59534",20502060509,25553,0,NA,0,NA
"59535",110800070110,25553,0,NA,0,NA
"59536",130600011104,25553,0,NA,0,NA
"59537",170402210301,25553,0,NA,0,NA
"59538",110300030205,25553,0,NA,0,NA
"59539",110100050303,25553,0,NA,0,NA
"59540",110800050404,25554,0,NA,0,NA
"59541",100200040507,25557,0,NA,0,NA
"59542",170402060209,25557,0,NA,0,NA
"59543",100200060501,25557,0,NA,0,NA
"59544",102400120703,25558,0,NA,0,NA
"59545",140401050206,25558,0,NA,0,NA
"59546",160401010609,25559,0,NA,0,NA
"59547",171003050106,25560,0,NA,0,NA
"59548",40301060403,25560,0,NA,0,NA
"59549",102802010301,25560,0,NA,0,NA
"59550",120301090307,25560,0,NA,0,NA
"59551",110902010204,25561,0,NA,0,NA
"59552",40601050507,25562,0,NA,0,NA
"59553",20700100605,25563,0,NA,0,NA
"59554",31300030705,25564,0,NA,0,NA
"59555",20200030801,25564,0,NA,0,NA
"59556",130202071002,25565,0,NA,0,NA
"59557",50200050507,25565,0,NA,0,NA
"59558",110200101510,25565,0,NA,0,NA
"59559",31501041605,25565,0,NA,0,NA
"59560",110400050301,25566,0,NA,0,NA
"59561",111403070206,25566,0,NA,0,NA
"59562",100600011205,25566,0,NA,0,NA
"59563",102801010703,25566,0,NA,0,NA
"59564",90201050202,25566,0,NA,0,NA
"59565",101702020802,25567,0,NA,0,NA
"59566",140300030303,25567,0,NA,0,NA
"59567",130202090201,25567,0,NA,0,NA
"59568",180201220502,25568,0,NA,0,NA
"59569",111001020402,25568,0,NA,0,NA
"59570",30402050805,25568,0,NA,0,NA
"59571",51001020401,25568,0,NA,0,NA
"59572",71000090402,25569,0,NA,0,NA
"59573",120401010205,25569,0,NA,0,NA
"59574",111101050407,25569,0,NA,0,NA
"59575",90202050103,25569,0,NA,0,NA
"59576",111302010202,25569,0,NA,0,NA
"59577",111101010509,25570,0,NA,0,NA
"59578",102400120402,25570,0,NA,0,NA
"59579",111401060201,25570,0,NA,0,NA
"59580",102901070401,25570,0,NA,0,NA
"59581",90202020102,25570,0,NA,0,NA
"59582",180902080501,25571,0,NA,0,NA
"59583",110300100103,25571,0,NA,0,NA
"59584",70400010701,25572,0,NA,0,NA
"59585",102300060403,25572,0,NA,0,NA
"59586",130500042001,25572,0,NA,0,NA
"59587",40900050107,25572,0,NA,0,NA
"59588",121002020705,25573,0,NA,0,NA
"59589",102902010503,25573,0,NA,0,NA
"59590",150400010405,25574,0,NA,0,NA
"59591",110100070803,25574,0,NA,0,NA
"59592",170501240201,25574,0,NA,0,NA
"59593",100302050902,25575,0,NA,0,NA
"59594",70101040702,25575,0,NA,0,NA
"59595",160203050303,25575,0,NA,0,NA
"59596",111401040203,25576,0,NA,0,NA
"59597",60200021201,25576,0,NA,0,NA
"59598",101800050102,25576,0,NA,0,NA
"59599",101900120804,25577,0,NA,0,NA
"59600",111101020311,25577,0,NA,0,NA
"59601",20501011201,25577,0,NA,0,NA
"59602",50702020703,25578,0,NA,0,NA
"59603",140600010305,25579,0,NA,0,NA
"59604",150601030309,25579,0,NA,0,NA
"59605",101102030503,25579,0,NA,0,NA
"59606",51401040105,25580,0,NA,0,NA
"59607",130700070303,25580,0,NA,0,NA
"59608",180902030405,25580,0,NA,0,NA
"59609",170401050304,25580,0,NA,0,NA
"59610",101401010204,25580,0,NA,0,NA
"59611",60400020603,25581,0,NA,0,NA
"59612",90201080601,25581,0,NA,0,NA
"59613",31502010405,25582,0,NA,0,NA
"59614",100302031603,25582,0,NA,0,NA
"59615",101000050109,25585,0,NA,0,NA
"59616",160300090407,25585,0,NA,0,NA
"59617",180102110601,25586,0,NA,0,NA
"59618",160300051702,25586,0,NA,0,NA
"59619",101201010207,25586,0,NA,0,NA
"59620",31102060201,25586,0,NA,0,NA
"59621",90203090301,25587,0,NA,0,NA
"59622",101301010704,25587,0,NA,0,NA
"59623",180901020103,25587,0,NA,0,NA
"59624",150100111609,25587,0,NA,0,NA
"59625",140300050302,25587,0,NA,0,NA
"59626",140700070105,25587,0,NA,0,NA
"59627",70101061104,25588,0,NA,0,NA
"59628",90202040701,25588,0,NA,0,NA
"59629",140600050405,25589,0,NA,0,NA
"59630",150701040306,25589,0,NA,0,NA
"59631",101302040102,25589,0,NA,0,NA
"59632",101302020302,25589,0,NA,0,NA
"59633",80302060605,25589,0,NA,0,NA
"59634",160203090102,25589,0,NA,0,NA
"59635",181001004803,25590,0,NA,0,NA
"59636",101800090103,25590,0,NA,0,NA
"59637",30102050809,25590,0,NA,0,NA
"59638",80500020602,25590,0,NA,0,NA
"59639",150200060603,25591,0,NA,0,NA
"59640",40500030606,25591,0,NA,0,NA
"59641",30501040403,25591,0,NA,0,NA
"59642",171001030405,25591,0,NA,0,NA
"59643",101900120501,25591,0,NA,0,NA
"59644",71300030402,25592,0,NA,0,NA
"59645",70900010702,25592,0,NA,0,NA
"59646",170402090601,25592,0,NA,0,NA
"59647",160300040502,25593,0,NA,0,NA
"59648",130700040203,25594,0,NA,0,NA
"59649",110702070402,25595,0,NA,0,NA
"59650",31601060201,25595,0,NA,0,NA
"59651",111102060106,25596,0,NA,0,NA
"59652",111001010202,25596,0,NA,0,NA
"59653",100800140407,25597,0,NA,0,NA
"59654",50100060901,25597,0,NA,0,NA
"59655",70801030405,25597,0,NA,0,NA
"59656",110400080102,25598,0,NA,0,NA
"59657",90201030101,25599,0,NA,0,NA
"59658",30701021101,25600,0,NA,0,NA
"59659",121101110405,25601,0,NA,0,NA
"59660",160203060401,25601,0,NA,0,NA
"59661",150100080502,25601,0,NA,0,NA
"59662",102300010604,25601,0,NA,0,NA
"59663",140100050907,25603,0,NA,0,NA
"59664",71401040101,25603,0,NA,0,NA
"59665",102300010203,25603,0,NA,0,NA
"59666",150801010202,25604,0,NA,0,NA
"59667",101303061001,25605,0,NA,0,NA
"59668",41503080302,25605,0,NA,0,NA
"59669",102400051201,25606,0,NA,0,NA
"59670",102600080306,25607,0,NA,0,NA
"59671",140401050902,25607,0,NA,0,NA
"59672",10100041109,25607,0,NA,0,NA
"59673",180902050102,25607,0,NA,0,NA
"59674",130302010401,25607,0,NA,0,NA
"59675",101600111701,25608,0,NA,0,NA
"59676",140401090208,25608,0,NA,0,NA
"59677",50500020906,25609,0,NA,0,NA
"59678",110400080205,25609,0,NA,0,NA
"59679",170603080502,25609,0,NA,0,NA
"59680",140802050603,25610,0,NA,0,NA
"59681",180902030202,25611,0,NA,0,NA
"59682",41100010502,25611,0,NA,0,NA
"59683",102901070202,25611,0,NA,0,NA
"59684",160503020403,25611,0,NA,0,NA
"59685",120800020801,25612,0,NA,0,NA
"59686",111002030401,25612,0,NA,0,NA
"59687",101101012304,25613,0,NA,0,NA
"59688",10300101110,25613,0,NA,0,NA
"59689",120602010304,25613,0,NA,0,NA
"59690",20801030603,25613,0,NA,0,NA
"59691",160600070301,25613,0,NA,0,NA
"59692",170501210202,25615,0,NA,0,NA
"59693",50500010803,25615,0,NA,0,NA
"59694",101600090606,25616,0,NA,0,NA
"59695",102801030602,25616,0,NA,0,NA
"59696",71300090806,25617,0,NA,0,NA
"59697",50100070302,25618,0,NA,0,NA
"59698",101201130701,25618,0,NA,0,NA
"59699",70400020903,25619,0,NA,0,NA
"59700",40802020403,25619,0,NA,0,NA
"59701",31502040701,25619,0,NA,0,NA
"59702",31102040306,25620,0,NA,0,NA
"59703",31401030104,25621,0,NA,0,NA
"59704",130401000701,25621,0,NA,0,NA
"59705",140700030208,25622,0,NA,0,NA
"59706",102400050200,25623,0,NA,0,NA
"59707",150301010505,25623,0,NA,0,NA
"59708",150100020203,25624,0,NA,0,NA
"59709",140801040803,25624,0,NA,0,NA
"59710",160402040204,25624,0,NA,0,NA
"59711",30702040304,25625,0,NA,0,NA
"59712",80204020405,25625,0,NA,0,NA
"59713",100301020103,25625,0,NA,0,NA
"59714",51302010403,25625,0,NA,0,NA
"59715",102600090207,25626,0,NA,0,NA
"59716",90202011405,25626,0,NA,0,NA
"59717",150502030409,25626,0,NA,0,NA
"59718",130700100204,25626,0,NA,0,NA
"59719",130700030106,25626,0,NA,0,NA
"59720",170101010604,25627,0,NA,0,NA
"59721",140801030301,25627,0,NA,0,NA
"59722",120601010801,25628,0,NA,0,NA
"59723",101600060907,25628,0,NA,0,NA
"59724",10100040401,25629,0,NA,0,NA
"59725",150400010805,25629,0,NA,0,NA
"59726",100200010104,25630,0,NA,0,NA
"59727",110200030402,25630,0,NA,0,NA
"59728",170402070605,25631,0,NA,0,NA
"59729",90203120605,25631,0,NA,0,NA
"59730",170402040603,25632,0,NA,0,NA
"59731",50302020203,25633,0,NA,0,NA
"59732",100902080301,25633,0,NA,0,NA
"59733",101800090903,25633,0,NA,0,NA
"59734",101500040904,25635,0,NA,0,NA
"59735",160600070602,25635,0,NA,0,NA
"59736",30701021304,25635,0,NA,0,NA
"59737",31602010109,25635,0,NA,0,NA
"59738",50902031001,25636,0,NA,0,NA
"59739",10801060207,25636,0,NA,0,NA
"59740",110701050202,25637,0,NA,0,NA
"59741",50500050809,25638,0,NA,0,NA
"59742",170102070304,25638,0,NA,0,NA
"59743",102400020606,25639,0,NA,0,NA
"59744",150100090501,25639,0,NA,0,NA
"59745",120301010401,25639,0,NA,0,NA
"59746",180102090502,25639,0,NA,0,NA
"59747",31300040709,25639,0,NA,0,NA
"59748",10600020502,25640,0,NA,0,NA
"59749",102400020204,25641,0,NA,0,NA
"59750",120200070101,25641,0,NA,0,NA
"59751",110800080202,25642,0,NA,0,NA
"59752",160401090703,25642,0,NA,0,NA
"59753",120302021104,25642,0,NA,0,NA
"59754",170501100304,25643,0,NA,0,NA
"59755",130201010402,25643,0,NA,0,NA
"59756",140401050502,25644,0,NA,0,NA
"59757",90202010102,25644,0,NA,0,NA
"59758",70500070701,25646,0,NA,0,NA
"59759",111203010102,25646,0,NA,0,NA
"59760",90202050105,25646,0,NA,0,NA
"59761",170602010702,25647,0,NA,0,NA
"59762",70600051102,25647,0,NA,0,NA
"59763",80602050504,25647,0,NA,0,NA
"59764",31300060611,25647,0,NA,0,NA
"59765",102400130102,25647,0,NA,0,NA
"59766",31402010401,25648,0,NA,0,NA
"59767",31300090701,25648,0,NA,0,NA
"59768",110702080203,25649,0,NA,0,NA
"59769",51402040601,25650,0,NA,0,NA
"59770",100402011307,25651,0,NA,0,NA
"59771",130700100405,25651,0,NA,0,NA
"59772",110702020203,25651,0,NA,0,NA
"59773",160401030506,25651,0,NA,0,NA
"59774",140200060203,25651,0,NA,0,NA
"59775",150200030107,25652,0,NA,0,NA
"59776",130600010606,25652,0,NA,0,NA
"59777",102600100307,25653,0,NA,0,NA
"59778",51302030106,25653,0,NA,0,NA
"59779",101201060201,25654,0,NA,0,NA
"59780",120301050408,25655,0,NA,0,NA
"59781",41504030601,25655,0,NA,0,NA
"59782",160401010202,25655,0,NA,0,NA
"59783",110600060605,25655,0,NA,0,NA
"59784",50200040404,25656,0,NA,0,NA
"59785",101600090202,25657,0,NA,0,NA
"59786",101000010103,25657,0,NA,0,NA
"59787",160203081409,25658,0,NA,0,NA
"59788",90202040401,25659,0,NA,0,NA
"59789",160600141102,25659,0,NA,0,NA
"59790",11000010103,25659,0,NA,0,NA
"59791",101201130203,25659,0,NA,0,NA
"59792",30502080202,25659,0,NA,0,NA
"59793",102400050605,25660,0,NA,0,NA
"59794",101600031703,25660,0,NA,0,NA
"59795",120500020302,25661,0,NA,0,NA
"59796",40301120105,25661,0,NA,0,NA
"59797",20501020401,25662,0,NA,0,NA
"59798",31401030804,25663,0,NA,0,NA
"59799",41504080502,25663,0,NA,0,NA
"59800",102400070204,25663,0,NA,0,NA
"59801",90201081001,25664,0,NA,0,NA
"59802",150400040206,25666,0,NA,0,NA
"59803",101800030102,25666,0,NA,0,NA
"59804",30702040103,25667,0,NA,0,NA
"59805",70802090504,25667,0,NA,0,NA
"59806",120100050105,25667,0,NA,0,NA
"59807",110300110201,25667,0,NA,0,NA
"59808",102500030504,25667,0,NA,0,NA
"59809",100901020705,25668,0,NA,0,NA
"59810",70900011001,25669,0,NA,0,NA
"59811",90203090208,25669,0,NA,0,NA
"59812",110400080604,25670,0,NA,0,NA
"59813",10700030101,25671,0,NA,0,NA
"59814",170501140802,25671,0,NA,0,NA
"59815",110300090204,25672,0,NA,0,NA
"59816",110901020203,25672,0,NA,0,NA
"59817",150200110107,25672,0,NA,0,NA
"59818",160503040403,25672,0,NA,0,NA
"59819",110701030307,25673,0,NA,0,NA
"59820",20503061710,25673,0,NA,0,NA
"59821",10400010405,25673,0,NA,0,NA
"59822",102100100208,25673,0,NA,0,NA
"59823",102200010403,25674,0,NA,0,NA
"59824",71402020811,25674,0,NA,0,NA
"59825",90203060202,25675,0,NA,0,NA
"59826",101600090109,25675,0,NA,0,NA
"59827",20200060206,25675,0,NA,0,NA
"59828",150601060105,25676,0,NA,0,NA
"59829",70500010106,25676,0,NA,0,NA
"59830",90100080603,25676,0,NA,0,NA
"59831",111201030303,25677,0,NA,0,NA
"59832",50702010202,25677,0,NA,0,NA
"59833",101702032502,25678,0,NA,0,NA
"59834",50100030402,25679,0,NA,0,NA
"59835",101800020105,25681,0,NA,0,NA
"59836",101702040804,25681,0,NA,0,NA
"59837",110300040603,25682,0,NA,0,NA
"59838",50200050109,25682,0,NA,0,NA
"59839",140600070702,25682,0,NA,0,NA
"59840",102300010304,25683,0,NA,0,NA
"59841",120901070303,25683,0,NA,0,NA
"59842",130500010406,25683,0,NA,0,NA
"59843",150200070403,25683,0,NA,0,NA
"59844",30701020605,25683,0,NA,0,NA
"59845",60300021106,25683,0,NA,0,NA
"59846",140100030405,25684,0,NA,0,NA
"59847",110702020302,25685,0,NA,0,NA
"59848",100200010502,25685,0,NA,0,NA
"59849",120901070106,25685,0,NA,0,NA
"59850",111403060201,25686,0,NA,0,NA
"59851",101201030203,25686,0,NA,0,NA
"59852",51100040504,25686,0,NA,0,NA
"59853",101701021901,25687,0,NA,0,NA
"59854",50302030503,25687,0,NA,0,NA
"59855",160600060103,25687,0,NA,0,NA
"59856",102500160201,25688,0,NA,0,NA
"59857",130700080102,25688,0,NA,0,NA
"59858",71000090401,25688,0,NA,0,NA
"59859",30702040803,25688,0,NA,0,NA
"59860",130700090204,25688,0,NA,0,NA
"59861",101900121102,25689,0,NA,0,NA
"59862",160202010103,25689,0,NA,0,NA
"59863",30402010406,25689,0,NA,0,NA
"59864",110200120601,25689,0,NA,0,NA
"59865",20501030602,25689,0,NA,0,NA
"59866",111002010609,25690,0,NA,0,NA
"59867",150100060503,25690,0,NA,0,NA
"59868",110400011003,25690,0,NA,0,NA
"59869",70101070301,25691,0,NA,0,NA
"59870",80403020503,25691,0,NA,0,NA
"59871",130301030102,25692,0,NA,0,NA
"59872",101102040302,25692,0,NA,0,NA
"59873",100500060506,25692,0,NA,0,NA
"59874",150501000508,25692,0,NA,0,NA
"59875",80903020802,25693,0,NA,0,NA
"59876",110100100307,25693,0,NA,0,NA
"59877",50500011804,25693,0,NA,0,NA
"59878",100402040202,25694,0,NA,0,NA
"59879",102500040808,25695,0,NA,0,NA
"59880",111401080105,25695,0,NA,0,NA
"59881",102400070301,25696,0,NA,0,NA
"59882",180902010502,25696,0,NA,0,NA
"59883",31502030109,25696,0,NA,0,NA
"59884",70200100506,25696,0,NA,0,NA
"59885",102801030501,25696,0,NA,0,NA
"59886",111203030301,25697,0,NA,0,NA
"59887",111303010502,25697,0,NA,0,NA
"59888",70102070703,25698,0,NA,0,NA
"59889",70900050604,25698,0,NA,0,NA
"59890",170402080501,25699,0,NA,0,NA
"59891",110600060102,25701,0,NA,0,NA
"59892",71300100206,25701,0,NA,0,NA
"59893",100800060201,25701,0,NA,0,NA
"59894",150200010307,25701,0,NA,0,NA
"59895",51001011203,25702,0,NA,0,NA
"59896",160300030505,25702,0,NA,0,NA
"59897",160402021502,25702,0,NA,0,NA
"59898",80402050803,25702,0,NA,0,NA
"59899",110300010303,25703,0,NA,0,NA
"59900",111401020203,25703,0,NA,0,NA
"59901",111401010803,25704,0,NA,0,NA
"59902",181001004503,25704,0,NA,0,NA
"59903",160600121702,25705,0,NA,0,NA
"59904",31403010401,25706,0,NA,0,NA
"59905",101000050105,25706,0,NA,0,NA
"59906",70700020201,25706,0,NA,0,NA
"59907",101102040502,25708,0,NA,0,NA
"59908",120901010503,25709,0,NA,0,NA
"59909",103001021402,25709,0,NA,0,NA
"59910",140500010501,25709,0,NA,0,NA
"59911",102300070501,25709,0,NA,0,NA
"59912",110400010103,25709,0,NA,0,NA
"59913",102500110104,25710,0,NA,0,NA
"59914",111401010702,25711,0,NA,0,NA
"59915",101000020402,25711,0,NA,0,NA
"59916",101500060902,25711,0,NA,0,NA
"59917",101202030404,25711,0,NA,0,NA
"59918",80203040203,25711,0,NA,0,NA
"59919",102400010205,25712,0,NA,0,NA
"59920",130301030405,25712,0,NA,0,NA
"59921",101303061407,25713,0,NA,0,NA
"59922",101302030203,25713,0,NA,0,NA
"59923",130700010403,25713,0,NA,0,NA
"59924",41100010201,25714,0,NA,0,NA
"59925",130500030408,25716,0,NA,0,NA
"59926",102600140302,25716,0,NA,0,NA
"59927",51001011004,25716,0,NA,0,NA
"59928",140401011005,25717,0,NA,0,NA
"59929",80903020204,25717,0,NA,0,NA
"59930",160600131203,25718,0,NA,0,NA
"59931",71300110901,25718,0,NA,0,NA
"59932",110902030311,25721,0,NA,0,NA
"59933",51401040702,25721,0,NA,0,NA
"59934",71000080904,25721,0,NA,0,NA
"59935",140600040404,25721,0,NA,0,NA
"59936",50901010903,25722,0,NA,0,NA
"59937",150602030303,25723,0,NA,0,NA
"59938",110400030105,25723,0,NA,0,NA
"59939",10600031001,25723,0,NA,0,NA
"59940",130100020604,25724,0,NA,0,NA
"59941",130600110103,25724,0,NA,0,NA
"59942",140700010403,25724,0,NA,0,NA
"59943",181001001402,25725,0,NA,0,NA
"59944",90202020904,25725,0,NA,0,NA
"59945",102600110302,25725,0,NA,0,NA
"59946",140600080602,25725,0,NA,0,NA
"59947",50901020305,25725,0,NA,0,NA
"59948",160600060501,25726,0,NA,0,NA
"59949",160203081201,25726,0,NA,0,NA
"59950",50500070402,25726,0,NA,0,NA
"59951",170402170301,25726,0,NA,0,NA
"59952",71100041003,25727,0,NA,0,NA
"59953",180902080601,25728,0,NA,0,NA
"59954",31601050304,25728,0,NA,0,NA
"59955",120601030102,25729,0,NA,0,NA
"59956",31402020506,25729,0,NA,0,NA
"59957",70700021401,25729,0,NA,0,NA
"59958",120701010604,25730,0,NA,0,NA
"59959",170501021606,25730,0,NA,0,NA
"59960",150503040504,25730,0,NA,0,NA
"59961",100500090103,25731,0,NA,0,NA
"59962",101600060202,25731,0,NA,0,NA
"59963",120200020306,25731,0,NA,0,NA
"59964",170402121005,25731,0,NA,0,NA
"59965",71100010404,25732,0,NA,0,NA
"59966",90203010201,25732,0,NA,0,NA
"59967",70802010602,25732,0,NA,0,NA
"59968",120100010401,25732,0,NA,0,NA
"59969",160201020702,25733,0,NA,0,NA
"59970",101600060404,25734,0,NA,0,NA
"59971",10100040505,25734,0,NA,0,NA
"59972",130202040401,25735,0,NA,0,NA
"59973",101301010609,25735,0,NA,0,NA
"59974",160503020202,25736,0,NA,0,NA
"59975",130700070209,25736,0,NA,0,NA
"59976",130600031802,25736,0,NA,0,NA
"59977",90201030601,25738,0,NA,0,NA
"59978",150200030905,25738,0,NA,0,NA
"59979",121101100502,25739,0,NA,0,NA
"59980",71401020602,25740,0,NA,0,NA
"59981",40700070203,25740,0,NA,0,NA
"59982",140700030106,25740,0,NA,0,NA
"59983",130800020102,25741,0,NA,0,NA
"59984",31502020501,25741,0,NA,0,NA
"59985",100700050405,25741,0,NA,0,NA
"59986",140500031001,25741,0,NA,0,NA
"59987",31102030701,25741,0,NA,0,NA
"59988",102500040410,25741,0,NA,0,NA
"59989",100901010706,25742,0,NA,0,NA
"59990",11000050104,25743,0,NA,0,NA
"59991",180300122303,25744,0,NA,0,NA
"59992",160401080201,25745,0,NA,0,NA
"59993",171001020502,25745,0,NA,0,NA
"59994",50302011006,25745,0,NA,0,NA
"59995",101900030904,25747,0,NA,0,NA
"59996",120500070107,25748,0,NA,0,NA
"59997",181001004102,25748,0,NA,0,NA
"59998",71300010602,25748,0,NA,0,NA
"59999",102400080204,25749,0,NA,0,NA
"60000",110300170303,25750,0,NA,0,NA
"60001",130402020104,25750,0,NA,0,NA
"60002",170501210203,25750,0,NA,0,NA
"60003",70600050503,25751,0,NA,0,NA
"60004",10200020402,25751,0,NA,0,NA
"60005",100700061006,25752,0,NA,0,NA
"60006",110100071003,25753,0,NA,0,NA
"60007",71300110203,25754,0,NA,0,NA
"60008",90201080705,25754,0,NA,0,NA
"60009",101500030802,25755,0,NA,0,NA
"60010",80801030304,25755,0,NA,0,NA
"60011",140100041003,25756,0,NA,0,NA
"60012",51002010605,25758,0,NA,0,NA
"60013",50901030605,25758,0,NA,0,NA
"60014",140700030104,25759,0,NA,0,NA
"60015",150302040410,25760,0,NA,0,NA
"60016",110800080201,25761,0,NA,0,NA
"60017",101302020603,25761,0,NA,0,NA
"60018",110200091504,25761,0,NA,0,NA
"60019",71200040804,25761,0,NA,0,NA
"60020",20401030503,25764,0,NA,0,NA
"60021",90203140204,25764,0,NA,0,NA
"60022",110702030404,25766,0,NA,0,NA
"60023",60400030802,25766,0,NA,0,NA
"60024",80202050101,25767,0,NA,0,NA
"60025",101600080602,25768,0,NA,0,NA
"60026",160300051203,25768,0,NA,0,NA
"60027",20700020708,25768,0,NA,0,NA
"60028",170402100304,25768,0,NA,0,NA
"60029",110500020201,25769,0,NA,0,NA
"60030",70400080108,25769,0,NA,0,NA
"60031",20700030802,25769,0,NA,0,NA
"60032",160102020301,25769,0,NA,0,NA
"60033",103001020903,25769,0,NA,0,NA
"60034",100700041005,25770,0,NA,0,NA
"60035",170402091304,25770,0,NA,0,NA
"60036",140300010501,25771,0,NA,0,NA
"60037",80202020209,25772,0,NA,0,NA
"60038",80402030202,25772,0,NA,0,NA
"60039",41504080205,25772,0,NA,0,NA
"60040",180201250507,25773,0,NA,0,NA
"60041",150100120801,25773,0,NA,0,NA
"60042",130402030301,25775,0,NA,0,NA
"60043",110100020404,25776,0,NA,0,NA
"60044",102100030201,25776,0,NA,0,NA
"60045",51302050703,25777,0,NA,0,NA
"60046",111302040106,25777,0,NA,0,NA
"60047",140802030403,25777,0,NA,0,NA
"60048",110400010905,25778,0,NA,0,NA
"60049",130202020302,25778,0,NA,0,NA
"60050",121101051104,25779,0,NA,0,NA
"60051",50302010803,25780,0,NA,0,NA
"60052",30402030604,25780,0,NA,0,NA
"60053",120301070312,25780,0,NA,0,NA
"60054",101900170205,25780,0,NA,0,NA
